"","price","date","sqm","postcode","property_type","new_build","estate_type","number","street","town","district","transaction_category","Adress","index","years","bedrooms","bathrooms","en_suite"
"1252",445000,2009-12-04,281,"BS35 3JA","detached","No","freehold","FOX BARN","BRISTOL ROAD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","FOX BARN BRISTOL ROAD THORNBURY","BRISTOL46",59,8,6,1
"1253",230000,2010-01-15,162,"BS35 4PN","detached","No","freehold","27","RIVERSIDE PARK","BRISTOL","SOUTH GLOUCESTERSHIRE","A","27 RIVERSIDE PARK SEVERN BEACH","BRISTOL47",112,6,4,1
"1254",199950,2010-11-01,111,"BS36 1EW","semi-detached","No","freehold","28","COLSTON CLOSE","BRISTOL","SOUTH GLOUCESTERSHIRE","A","28 COLSTON CLOSE WINTERBOURNE DOWN","BRISTOL48",50,4,3,1
"1255",185000,2012-11-30,116,"BS36 1HQ","semi-detached","No","freehold","34","BRADSTONE ROAD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","34 BRADSTONE ROAD WINTERBOURNE","BRISTOL49",28,4,2,0
"1256",281500,2016-03-11,118,"BS36 1JS","terraced","No","freehold","OLD MANOR COTTAGES","WINTERBOURNE HILL","BRISTOL","SOUTH GLOUCESTERSHIRE","A","OLD MANOR COTTAGES WINTERBOURNE HILL WINTERBOURNE","BRISTOL50",29,4,3,0
"1257",470000,2015-11-18,242,"BS36 2BE","detached","No","freehold","54","MEADOW MEAD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","54 MEADOW MEAD FRAMPTON COTTERELL","BRISTOL51",96,8,6,1
"1258",341000,2016-03-11,156,"BS36 2EF","semi-detached","No","freehold","35","CLYDE ROAD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","35 CLYDE ROAD FRAMPTON COTTERELL","BRISTOL52",54,5,4,1
"1259",275000,2013-12-06,156,"BS36 2EF","semi-detached","No","freehold","35","CLYDE ROAD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","35 CLYDE ROAD FRAMPTON COTTERELL","BRISTOL52",52,5,4,1
"1260",485000,2013-12-12,289,"BS36 2HP","detached","No","freehold","17","RYECROFT ROAD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","17 RYECROFT ROAD FRAMPTON COTTERELL","BRISTOL53",103,8,6,1
"1261",432500,2013-08-30,255,"BS36 2PT","detached","No","freehold","3","HEATHCOTE DRIVE","BRISTOL","SOUTH GLOUCESTERSHIRE","A","3 HEATHCOTE DRIVE COALPIT HEATH","BRISTOL54",28,6,7,1
"1262",157000,2012-03-23,77,"BS37 4HF","semi-detached","No","freehold","8","MUIRFIELD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","8 MUIRFIELD YATE","BRISTOL55",34,2,3,1
"1263",215000,2016-02-12,110,"BS37 5UB","semi-detached","No","freehold","62","BADER CLOSE","BRISTOL","SOUTH GLOUCESTERSHIRE","A","62 BADER CLOSE YATE","BRISTOL56",33,4,3,1
"1264",160000,2012-10-17,156,"BS37 6DH","terraced","No","freehold","24","WOODMANS CLOSE","BRISTOL","SOUTH GLOUCESTERSHIRE","A","24 WOODMANS CLOSE CHIPPING SODBURY","BRISTOL57",12,5,4,1
"1265",297500,2016-06-17,169,"BS37 7PE","detached","No","freehold","5","CLAYFIELD","BRISTOL","SOUTH GLOUCESTERSHIRE","A","5 CLAYFIELD YATE","BRISTOL58",14,5,4,0
"1266",310000,2013-01-18,187,"BS37 9TQ","terraced","No","freehold","COURT COTTAGE","THE GREEN","BRISTOL","SOUTH GLOUCESTERSHIRE","A","COURT COTTAGE THE GREEN IRON ACTON","BRISTOL59",22,5,6,1
"1267",228000,2012-04-27,113,"BS39 7PW","semi-detached","No","freehold","9","GREGORYS TYNING","BRISTOL","BATH AND NORTH EAST SOMERSET","A","9 GREGORYS TYNING PAULTON","BRISTOL60",33,4,2,0
"1268",350000,2009-10-09,190,"BS4 3JZ","semi-detached","No","freehold","530","BATH ROAD","BRISTOL","CITY OF BRISTOL","A","530 BATH ROAD BRISLINGTON","BRISTOL61",91,6,6,1
"1269",280000,2010-05-07,148,"BS40 5QA","terraced","No","freehold","OLD LIBRARY","HIGH STREET","BRISTOL","NORTH SOMERSET","A","OLD LIBRARY HIGH STREET WRINGTON","BRISTOL62",73,5,5,1
"1270",215000,2009-03-02,102,"BS40 5QF","semi-detached","No","freehold","25","LAWRENCE ROAD","BRISTOL","NORTH SOMERSET","A","25 LAWRENCE ROAD WRINGTON","BRISTOL63",41,2,3,1
"1271",380000,2016-06-24,195,"BS40 6HG","detached","No","freehold","NETHWAY","BRISTOL ROAD","BRISTOL","BATH AND NORTH EAST SOMERSET","A","NETHWAY BRISTOL ROAD WEST HARPTREE","BRISTOL64",131,6,4,1
"1272",440000,2010-05-14,295,"BS40 7XU","detached","No","freehold","SOUTH BARN","COLLIERS LANE","BRISTOL","SEDGEMOOR","A","SOUTH BARN COLLIERS LANE BLAGDON","BRISTOL65",13,9,8,1
"1273",295000,2012-08-24,203,"BS41 9DP","terraced","No","freehold","31","KEEDWELL HILL","BRISTOL","NORTH SOMERSET","A","31 KEEDWELL HILL LONG ASHTON","BRISTOL66",5,6,5,1
"1274",510000,2016-05-20,309,"BS48 1US","detached","No","freehold","6","HEAD CROFT","BRISTOL","NORTH SOMERSET","A","6 HEAD CROFT FLAX BOURTON","BRISTOL67",110,9,5,1
"1275",195000,2010-06-04,137,"BS48 2AP","semi-detached","No","freehold","33","MOORFIELDS ROAD","BRISTOL","NORTH SOMERSET","A","33 MOORFIELDS ROAD NAILSEA","BRISTOL68",14,5,4,1
"1276",310000,2009-10-23,204,"BS48 3LW","detached","No","freehold","33","AMBERLANDS CLOSE","BRISTOL","NORTH SOMERSET","A","33 AMBERLANDS CLOSE BACKWELL","BRISTOL69",114,6,3,0
"1277",150000,2009-05-20,89,"BS48 4NX","detached","No","freehold","13A","STRAWBERRY CLOSE","BRISTOL","NORTH SOMERSET","A","13A STRAWBERRY CLOSE NAILSEA","BRISTOL70",16,2,2,1
"1278",220000,2016-04-15,134,"BS49 4ER","semi-detached","No","freehold","150","MENDIP ROAD","BRISTOL","NORTH SOMERSET","A","150 MENDIP ROAD YATTON","BRISTOL71",39,4,5,1
"1279",260000,2010-06-25,142,"BS49 4LJ","semi-detached","No","freehold","20","WHITEHOUSE ROAD","BRISTOL","NORTH SOMERSET","A","20 WHITEHOUSE ROAD CLAVERHAM","BRISTOL72",38,5,3,1
"1280",105000,2012-09-28,71,"BS49 4QU","flat","No","leasehold","177","STOWEY ROAD","BRISTOL","NORTH SOMERSET","A","177 STOWEY ROAD YATTON","BRISTOL73",47,3,3,1
"1281",272500,2010-11-25,147,"BS49 4RE","detached","No","freehold","38","BRIAR MEAD","BRISTOL","NORTH SOMERSET","A","38 BRIAR MEAD YATTON","BRISTOL74",21,5,5,1
"1282",140000,2009-08-18,101,"BS49 5DF","terraced","No","freehold","5","BRIDGE FARM SQUARE","BRISTOL","NORTH SOMERSET","A","5 BRIDGE FARM SQUARE CONGRESBURY","BRISTOL75",42,3,2,1
"1283",159312,2013-06-28,35,"BS5 6DZ","terraced","No","freehold","5","CHURCH STREET","BRISTOL","CITY OF BRISTOL","A","5 CHURCH STREET EASTON","BRISTOL76",118,2,3,1
"1284",140500,2012-05-02,55,"BS5 6HS","terraced","No","freehold","16","ROSE GREEN","BRISTOL","CITY OF BRISTOL","A","16 ROSE GREEN EASTON","BRISTOL77",56,2,2,1
"1285",159000,2013-10-04,76,"BS5 6RG","semi-detached","No","freehold","31","PARK PLACE","BRISTOL","CITY OF BRISTOL","A","31 PARK PLACE EASTVILLE","BRISTOL78",9,2,3,0
"1286",246500,2016-07-01,143,"BS5 8JG","terraced","No","freehold","136","BEAUFORT ROAD","BRISTOL","CITY OF BRISTOL","A","136 BEAUFORT ROAD ST GEORGE","BRISTOL79",27,5,5,1
"1287",176500,2012-04-05,74,"BS6 5AE","flat","No","leasehold","10","NORTH ROAD","BRISTOL","CITY OF BRISTOL","A","10 NORTH ROAD ST ANDREWS","BRISTOL80",4,2,3,1
"1288",165000,2009-05-22,91,"BS6 5AQ","flat","No","leasehold","111","NORTH ROAD","BRISTOL","CITY OF BRISTOL","A","111 NORTH ROAD ST ANDREWS","BRISTOL81",35,2,2,1
"1289",400000,2016-03-31,186,"BS6 5BT","flat","No","leasehold","34","WALSINGHAM ROAD","BRISTOL","CITY OF BRISTOL","A","34 WALSINGHAM ROAD ","BRISTOL82",131,8,6,1
"1290",264500,2012-07-26,124,"BS6 5EG","terraced","No","freehold","23","ST ANDREWS ROAD","BRISTOL","CITY OF BRISTOL","A","23 ST ANDREWS ROAD MONTPELIER","BRISTOL83",68,4,2,1
"1291",520000,2012-04-17,230,"BS6 6QB","semi-detached","No","freehold","33","ALEXANDRA PARK","BRISTOL","CITY OF BRISTOL","A","33 ALEXANDRA PARK REDLAND","BRISTOL84",31,8,2,0
"1292",475000,2010-07-02,233,"BS6 7PH","terraced","No","freehold","63","BERKELEY ROAD","BRISTOL","CITY OF BRISTOL","A","63 BERKELEY ROAD WESTBURY PARK","BRISTOL85",96,8,7,1
"1293",178000,2013-09-27,88,"BS7 8TZ","flat","No","leasehold","451A","GLOUCESTER ROAD","BRISTOL","CITY OF BRISTOL","A","451A GLOUCESTER ROAD HORFIELD","BRISTOL86",42,2,3,0
"1294",159000,2010-05-21,88,"BS7 8TZ","flat","No","leasehold","451A","GLOUCESTER ROAD","BRISTOL","CITY OF BRISTOL","A","451A GLOUCESTER ROAD HORFIELD","BRISTOL86",38,2,3,0
"1295",450000,2016-07-08,201,"BS7 9EX","terraced","No","freehold","115","KENNINGTON AVENUE","BRISTOL","CITY OF BRISTOL","A","115 KENNINGTON AVENUE BISHOPSTON","BRISTOL87",88,6,5,1
"1296",225000,2009-08-07,110,"BS7 9LQ","terraced","No","freehold","74","ASHGROVE ROAD","BRISTOL","CITY OF BRISTOL","A","74 ASHGROVE ROAD ASHLEY DOWN","BRISTOL88",19,4,4,1
"1297",197000,2013-09-17,107,"BS8 2TS","flat","No","leasehold","5","BEACONSFIELD ROAD","BRISTOL","CITY OF BRISTOL","A","5 BEACONSFIELD ROAD CLIFTON","BRISTOL89",87,2,2,1
"1298",230000,2012-12-20,107,"BS8 2TS","flat","No","leasehold","5","BEACONSFIELD ROAD","BRISTOL","CITY OF BRISTOL","A","5 BEACONSFIELD ROAD CLIFTON","BRISTOL89",87,2,2,1
"1299",185000,2009-11-30,107,"BS8 2TS","flat","No","leasehold","5","BEACONSFIELD ROAD","BRISTOL","CITY OF BRISTOL","A","5 BEACONSFIELD ROAD CLIFTON","BRISTOL89",84,2,2,1
"1300",410000,2012-11-23,222,"BS9 4AE","semi-detached","No","freehold","15","EASTFIELD ROAD","BRISTOL","CITY OF BRISTOL","A","15 EASTFIELD ROAD WESTBURY ON TRYM","BRISTOL90",6,6,6,1
"1301",182000,2012-11-30,86,"CF10 5SF","flat","No","leasehold","45","HAVANNAH STREET","CARDIFF","CARDIFF","A","45 HAVANNAH STREET ","CARDIFF1",8,3,3,1
"1302",135000,2010-10-22,52,"CF11 0JD","flat","No","leasehold","GREAT ORMES HOUSE","FERRY COURT","CARDIFF","CARDIFF","A","GREAT ORMES HOUSE FERRY COURT ","CARDIFF2",28,2,3,1
"1303",154950,2016-05-06,84,"CF11 6JP","terraced","No","freehold","84","ALBERT STREET","CARDIFF","CARDIFF","A","84 ALBERT STREET CANTON","CARDIFF3",96,2,3,0
"1304",142000,2010-07-16,84,"CF11 6JP","terraced","No","freehold","84","ALBERT STREET","CARDIFF","CARDIFF","A","84 ALBERT STREET CANTON","CARDIFF3",90,2,3,0
"1305",210000,2012-07-31,137,"CF11 8BF","terraced","No","freehold","7","HEOL TERRELL","CARDIFF","CARDIFF","A","7 HEOL TERRELL CANTON","CARDIFF4",44,4,3,1
"1306",205000,2009-08-21,137,"CF11 8BF","detached","No","freehold","7","HEOL TERRELL","CARDIFF","CARDIFF","A","7 HEOL TERRELL CANTON","CARDIFF4",41,4,3,1
"1307",270000,2012-11-30,154,"CF11 8DX","detached","No","freehold","18","FLINDO CRESCENT","CARDIFF","CARDIFF","A","18 FLINDO CRESCENT CANTON","CARDIFF5",25,4,2,1
"1308",260000,2015-12-04,143,"CF11 8DZ","terraced","No","freehold","20","CLOS HALKET","CARDIFF","CARDIFF","A","20 CLOS HALKET CANTON","CARDIFF6",54,5,3,1
"1309",220000,2012-01-23,126,"CF11 8DZ","terraced","No","freehold","8","CLOS HALKET","CARDIFF","CARDIFF","A","8 CLOS HALKET CANTON","CARDIFF7",74,4,4,1
"1310",177000,2010-08-26,113,"CF11 9BQ","flat","No","leasehold","51A","HAMILTON STREET","CARDIFF","CARDIFF","A","51A HAMILTON STREET ","CARDIFF8",45,4,4,1
"1311",222500,2009-10-02,189,"CF11 9DA","detached","No","freehold","33","KINGS ROAD","CARDIFF","CARDIFF","A","33 KINGS ROAD ","CARDIFF9",12,7,5,1
"1312",550000,2016-05-09,200,"CF14 0SN","semi-detached","No","freehold","2","RUDRY ROAD","CARDIFF","CARDIFF","A","2 RUDRY ROAD LISVANE","CARDIFF10",108,5,5,1
"1313",120000,2010-12-17,49,"CF14 0SS","semi-detached","No","leasehold","39","PLAS Y DELYN","CARDIFF","CARDIFF","A","39 PLAS Y DELYN LISVANE","CARDIFF11",43,2,2,0
"1314",570000,2016-03-16,269,"CF14 0UH","detached","No","freehold","1A","MILLBROOK PARK","CARDIFF","CARDIFF","A","1A MILLBROOK PARK LISVANE","CARDIFF12",131,6,5,1
"1315",105000,2016-01-11,21,"CF14 1NR","flat","No","leasehold","PLAS NEWYDD","TY NEWYDD","CARDIFF","CARDIFF","A","PLAS NEWYDD TY NEWYDD WHITCHURCH","CARDIFF13",83,1,1,1
"1316",195220,2012-02-10,114,"CF14 2EJ","semi-detached","No","freehold","27","KINGSLAND ROAD","CARDIFF","CARDIFF","A","27 KINGSLAND ROAD WHITCHURCH","CARDIFF14",18,4,3,1
"1317",165000,2013-11-29,101,"CF14 2LZ","semi-detached","No","freehold","NEWHOLME","MAPLEWOOD AVENUE","CARDIFF","CARDIFF","A","NEWHOLME MAPLEWOOD AVENUE ","CARDIFF15",80,2,3,0
"1318",180000,2010-08-13,131,"CF14 2NW","terraced","No","freehold","267","COLLEGE ROAD","CARDIFF","CARDIFF","A","267 COLLEGE ROAD WHITCHURCH","CARDIFF16",59,4,2,0
"1319",272000,2012-09-24,161,"CF14 4BE","semi-detached","No","freehold","46","ST AUGUSTINE ROAD","CARDIFF","CARDIFF","A","46 ST AUGUSTINE ROAD HEATH","CARDIFF17",14,5,2,0
"1320",238500,2010-04-01,114,"CF14 4SX","semi-detached","No","freehold","39","WAUN Y GROES ROAD","CARDIFF","CARDIFF","A","39 WAUN Y GROES ROAD ","CARDIFF18",55,4,2,0
"1321",259000,2013-11-29,136,"CF14 5AD","semi-detached","No","freehold","96","HEOL HIR","CARDIFF","CARDIFF","A","96 HEOL HIR LLANISHEN","CARDIFF19",17,4,2,0
"1322",153000,2010-12-02,86,"CF14 5BZ","semi-detached","No","freehold","30","NEWBOROUGH AVENUE","CARDIFF","CARDIFF","A","30 NEWBOROUGH AVENUE LLANISHEN","CARDIFF20",52,3,3,1
"1323",142000,2010-11-04,96,"CF14 5ER","flat","No","leasehold","LLYS PEGASUS","TY GLAS ROAD","CARDIFF","CARDIFF","A","LLYS PEGASUS TY GLAS ROAD LLANISHEN","CARDIFF21",25,2,4,1
"1324",121000,2010-04-30,96,"CF14 5ER","flat","No","leasehold","LLYS PEGASUS","TY GLAS ROAD","CARDIFF","CARDIFF","A","LLYS PEGASUS TY GLAS ROAD LLANISHEN","CARDIFF21",25,2,4,1
"1325",55000,2013-11-22,23,"CF14 5HU","flat","No","leasehold","9","NEWLANDS COURT","CARDIFF","CARDIFF","A","9 NEWLANDS COURT LLANISHEN","CARDIFF22",23,1,1,0
"1326",150000,2009-10-30,98,"CF14 5JX","semi-detached","No","freehold","90","MORRIS AVENUE","CARDIFF","CARDIFF","A","90 MORRIS AVENUE LLANISHEN","CARDIFF23",56,4,5,1
"1327",149000,2009-10-05,92,"CF14 5LB","terraced","No","freehold","10","ANGLE PLACE","CARDIFF","CARDIFF","A","10 ANGLE PLACE LLANISHEN","CARDIFF24",52,2,2,1
"1328",237000,2010-05-17,115,"CF14 5UZ","semi-detached","No","freehold","18","OLD VICARAGE CLOSE","CARDIFF","CARDIFF","A","18 OLD VICARAGE CLOSE LLANISHEN","CARDIFF25",6,2,2,1
"1329",725000,2009-11-25,294,"CF14 6HS","detached","No","freehold","145A","HEOL Y COED","CARDIFF","CARDIFF","A","145A HEOL Y COED RHIWBINA","CARDIFF26",16,9,5,1
"1330",212000,2016-02-12,87,"CF14 9AH","semi-detached","No","freehold","50","GUENEVER CLOSE","CARDIFF","CARDIFF","A","50 GUENEVER CLOSE THORNHILL","CARDIFF27",95,2,3,0
"1331",164000,2012-10-19,108,"CF14 9AH","semi-detached","No","freehold","52","GUENEVER CLOSE","CARDIFF","CARDIFF","A","52 GUENEVER CLOSE THORNHILL","CARDIFF28",19,4,5,1
"1332",99000,2012-01-13,60,"CF14 9AS","terraced","No","freehold","18","TINTAGEL CLOSE","CARDIFF","CARDIFF","A","18 TINTAGEL CLOSE THORNHILL","CARDIFF29",43,2,3,1
"1333",150000,2009-08-07,50,"CF14 9BJ","semi-detached","No","freehold","15","DRURY CLOSE","CARDIFF","CARDIFF","A","15 DRURY CLOSE THORNHILL","CARDIFF30",40,2,3,1
"1334",237500,2013-07-12,107,"CF14 9DE","semi-detached","No","freehold","58","NORWOOD","CARDIFF","CARDIFF","A","58 NORWOOD THORNHILL","CARDIFF31",67,4,3,0
"1335",240000,2010-06-01,107,"CF14 9DE","semi-detached","No","freehold","58","NORWOOD","CARDIFF","CARDIFF","A","58 NORWOOD THORNHILL","CARDIFF31",63,4,3,0
"1336",315000,2012-03-21,233,"CF14 9EL","detached","No","freehold","3","CRAWLEY CLOSE","CARDIFF","CARDIFF","A","3 CRAWLEY CLOSE THORNHILL","CARDIFF32",13,8,5,1
"1337",388000,2013-12-20,258,"CF14 9FF","detached","No","freehold","31","CHARLOCK CLOSE","CARDIFF","CARDIFF","A","31 CHARLOCK CLOSE THORNHILL","CARDIFF33",18,8,6,1
"1338",272500,2012-08-02,211,"CF14 9FR","detached","No","freehold","6","RAGNALL CLOSE","CARDIFF","CARDIFF","A","6 RAGNALL CLOSE THORNHILL","CARDIFF34",16,6,6,1
"1339",147000,2012-08-03,102,"CF14 9HG","terraced","No","freehold","4","CAVENDISH CLOSE","CARDIFF","CARDIFF","A","4 CAVENDISH CLOSE THORNHILL","CARDIFF35",153,2,3,1
"1340",338000,2010-12-10,290,"CF14 9UG","detached","No","freehold","35","BASSETTS FIELD","CARDIFF","CARDIFF","A","35 BASSETTS FIELD THORNHILL","CARDIFF36",18,8,7,1
"1341",499950,2013-02-19,299,"CF15 7JQ","detached","No","freehold","TY ISAF FARM HOUSE","CASTLE ROAD","CARDIFF","CARDIFF","A","TY ISAF FARM HOUSE CASTLE ROAD TONGWYNLAIS","CARDIFF37",6,9,7,1
"1342",122000,2010-09-15,59,"CF15 7ND","semi-detached","No","freehold","142","RHIWR DDAR","CARDIFF","RHONDDA CYNON TAFF","A","142 RHIWR DDAR TAFFS WELL","CARDIFF38",70,2,2,0
"1343",175000,2013-10-02,119,"CF15 7NJ","terraced","No","freehold","31","IRONBRIDGE ROAD","CARDIFF","CARDIFF","A","31 IRONBRIDGE ROAD TONGWYNLAIS","CARDIFF39",27,2,3,0
"1344",95000,2010-02-26,61,"CF15 7SL","terraced","No","freehold","61","GLAN Y FFORDD","CARDIFF","RHONDDA CYNON TAFF","A","61 GLAN Y FFORDD TAFFS WELL","CARDIFF40",48,2,3,1
"1345",163000,2012-05-18,111,"CF15 7SY","semi-detached","No","freehold","3","QUARRY STREET","CARDIFF","RHONDDA CYNON TAFF","A","3 QUARRY STREET NANTGARW","CARDIFF41",26,4,1,0
"1346",225000,2013-03-15,94,"CF15 8BG","semi-detached","No","freehold","28","GRAIG LWYD","CARDIFF","CARDIFF","A","28 GRAIG LWYD RADYR","CARDIFF42",25,2,3,1
"1347",337500,2009-07-17,210,"CF15 8BY","semi-detached","No","freehold","54","WINDSOR AVENUE","CARDIFF","CARDIFF","A","54 WINDSOR AVENUE RADYR","CARDIFF43",7,8,7,1
"1348",160000,2010-02-23,116,"CF15 8DQ","flat","No","leasehold","87","DAN Y BRYN AVENUE","CARDIFF","CARDIFF","A","87 DAN Y BRYN AVENUE RADYR","CARDIFF44",56,2,3,1
"1349",257085,2013-03-27,190,"CF15 8FF","detached","No","freehold","1","MAES YR ORCHIS","CARDIFF","CARDIFF","A","1 MAES YR ORCHIS MORGANSTOWN","CARDIFF45",11,6,5,1
"1350",320000,2016-03-18,227,"CF15 8RT","detached","No","freehold","9","SYCAMORE TREE CLOSE","CARDIFF","CARDIFF","A","9 SYCAMORE TREE CLOSE RADYR","CARDIFF46",50,8,5,1
"1351",275000,2009-11-19,227,"CF15 8RT","detached","No","freehold","9","SYCAMORE TREE CLOSE","CARDIFF","CARDIFF","A","9 SYCAMORE TREE CLOSE RADYR","CARDIFF46",44,8,5,1
"1352",227000,2012-02-02,199,"CF15 9LZ","detached","No","freehold","72","PARC Y COED","CARDIFF","CARDIFF","A","72 PARC Y COED CREIGIAU","CARDIFF47",80,6,4,1
"1353",212000,2013-08-16,106,"CF23 8LA","detached","No","freehold","26","CLOS CWM CREUNANT","CARDIFF","CARDIFF","A","26 CLOS CWM CREUNANT PONTPRENNAU","CARDIFF48",67,4,1,0
"1354",179000,2013-10-14,50,"CF23 8NT","terraced","No","freehold","16","CRESSFIELD DRIVE","CARDIFF","CARDIFF","A","16 CRESSFIELD DRIVE PONTPRENNAU","CARDIFF49",105,3,3,0
"1355",174000,2009-10-09,52,"CF23 8PJ","semi-detached","No","freehold","16","SCOTNEY WAY","CARDIFF","CARDIFF","A","16 SCOTNEY WAY PONTPRENNAU","CARDIFF50",32,2,2,1
"1356",245000,2015-10-28,181,"CF23 8PW","detached","No","freehold","16","WEXFORD COURT","CARDIFF","CARDIFF","A","16 WEXFORD COURT PONTPRENNAU","CARDIFF51",45,6,4,1
"1357",140000,2010-04-23,123,"CF23 8PZ","terraced","No","freehold","12","TRAMORE WAY","CARDIFF","CARDIFF","A","12 TRAMORE WAY PONTPRENNAU","CARDIFF52",24,4,5,1
"1358",100000,2013-07-12,74,"CF23 8RN","flat","No","leasehold","6","YOUGHAL CLOSE","CARDIFF","CARDIFF","A","6 YOUGHAL CLOSE PONTPRENNAU","CARDIFF53",71,2,3,1
"1359",214000,2013-12-04,132,"CF23 8SA","detached","No","freehold","18","DARTINGTON DRIVE","CARDIFF","CARDIFF","A","18 DARTINGTON DRIVE PONTPRENNAU","CARDIFF54",108,4,3,1
"1360",185000,2009-06-26,142,"CF23 8SH","detached","No","freehold","13","PEPPERMINT DRIVE","CARDIFF","CARDIFF","A","13 PEPPERMINT DRIVE PONTPRENNAU","CARDIFF55",46,5,3,1
"1361",240000,2009-09-14,176,"CF23 8SL","detached","No","freehold","33","CRANBOURNE WAY","CARDIFF","CARDIFF","A","33 CRANBOURNE WAY PONTPRENNAU","CARDIFF56",8,6,4,1
"1362",249999,2010-08-13,161,"CF23 8XR","detached","No","freehold","2","CLOS NANTEOS","CARDIFF","CARDIFF","A","2 CLOS NANTEOS PONTPRENNAU","CARDIFF57",25,5,5,1
"1363",170000,2015-10-16,143,"CF23 9LE","terraced","No","freehold","21","QUEENWOOD","CARDIFF","CARDIFF","A","21 QUEENWOOD PENYLAN","CARDIFF58",134,5,3,1
"1364",148000,2009-12-22,102,"CF23 9LL","terraced","No","freehold","92","AEL Y BRYN","CARDIFF","CARDIFF","A","92 AEL Y BRYN LLANEDEYRN","CARDIFF59",41,3,3,1
"1365",120000,2013-04-16,64,"CF23 9LR","terraced","No","freehold","142","PENNSYLVANIA","CARDIFF","CARDIFF","A","142 PENNSYLVANIA LLANEDEYRN","CARDIFF60",22,2,3,1
"1366",103000,2012-10-12,64,"CF23 9LR","terraced","No","freehold","142","PENNSYLVANIA","CARDIFF","CARDIFF","A","142 PENNSYLVANIA LLANEDEYRN","CARDIFF60",22,2,3,1
"1367",90000,2009-04-29,84,"CF23 9LT","terraced","No","freehold","172","PENNSYLVANIA","CARDIFF","CARDIFF","A","172 PENNSYLVANIA LLANEDEYRN","CARDIFF61",49,2,3,1
"1368",102000,2013-09-30,32,"CF23 9NH","terraced","No","freehold","152","COED Y GORES","CARDIFF","CARDIFF","A","152 COED Y GORES LLANEDEYRN","CARDIFF62",32,1,1,1
"1369",60000,2013-02-22,47,"CF23 9QA","flat","No","leasehold","35","AWEL MOR","CARDIFF","CARDIFF","A","35 AWEL MOR LLANEDEYRN","CARDIFF63",106,2,2,1
"1370",193000,2013-01-11,94,"CF24 2TU","terraced","No","freehold","37","PAGE DRIVE","CARDIFF","CARDIFF","A","37 PAGE DRIVE SPLOTT","CARDIFF64",127,2,3,1
"1371",190000,2013-03-05,129,"CF24 2TW","semi-detached","No","freehold","26","GLAN RHYMNI","CARDIFF","CARDIFF","A","26 GLAN RHYMNI SPLOTT","CARDIFF65",17,5,5,1
"1372",91500,2016-04-08,54,"CF24 2TW","flat","No","leasehold","71","GLAN RHYMNI","CARDIFF","CARDIFF","B","71 GLAN RHYMNI SPLOTT","CARDIFF66",42,2,2,0
"1373",129000,2013-06-21,89,"CF24 3EX","terraced","No","freehold","134","COTTRELL ROAD","CARDIFF","CARDIFF","A","134 COTTRELL ROAD ROATH","CARDIFF67",35,2,3,1
"1374",159950,2009-11-26,45,"CF24 3HB","semi-detached","No","freehold","54","UPPER KINCRAIG STREET","CARDIFF","CARDIFF","A","54 UPPER KINCRAIG STREET ROATH","CARDIFF68",25,2,2,1
"1375",108000,2009-03-02,94,"CF24 4LR","terraced","No","freehold","80","COSMESTON STREET","CARDIFF","CARDIFF","A","80 COSMESTON STREET CARDIFF","CARDIFF69",51,2,3,0
"1376",168500,2016-06-10,106,"CF3 0DA","terraced","No","freehold","11","SANDERLING DRIVE","CARDIFF","CARDIFF","A","11 SANDERLING DRIVE ST MELLONS","CARDIFF70",61,2,3,0
"1377",131000,2013-08-16,106,"CF3 0DA","terraced","No","freehold","11","SANDERLING DRIVE","CARDIFF","CARDIFF","A","11 SANDERLING DRIVE ST MELLONS","CARDIFF70",59,2,3,0
"1378",128000,2009-01-05,106,"CF3 0DA","terraced","No","freehold","11","SANDERLING DRIVE","CARDIFF","CARDIFF","A","11 SANDERLING DRIVE ST MELLONS","CARDIFF70",54,2,3,0
"1379",161000,2012-03-07,153,"CF3 0LR","detached","No","freehold","66","BRYTHON DRIVE","CARDIFF","CARDIFF","A","66 BRYTHON DRIVE ST MELLONS","CARDIFF71",23,5,5,1
"1380",115000,2012-07-26,104,"CF3 0NG","terraced","No","freehold","14","OREGANO CLOSE","CARDIFF","CARDIFF","A","14 OREGANO CLOSE ST MELLONS","CARDIFF72",73,3,3,1
"1381",193000,2016-05-20,34,"CF3 0PN","detached","No","freehold","41","MITCHELL CLOSE","CARDIFF","CARDIFF","A","41 MITCHELL CLOSE ST MELLONS","CARDIFF73",15,1,2,1
"1382",195000,2012-08-24,172,"CF3 0RQ","detached","No","freehold","10","FFORDD DANIEL LEWIS","CARDIFF","CARDIFF","A","10 FFORDD DANIEL LEWIS ST MELLONS","CARDIFF74",40,8,6,1
"1383",151500,2009-06-30,118,"CF3 0RQ","detached","No","freehold","13","FFORDD DANIEL LEWIS","CARDIFF","CARDIFF","A","13 FFORDD DANIEL LEWIS ST MELLONS","CARDIFF75",52,2,3,1
